Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Link's Awakening","Nintendo","Grezzo","09/21/2019","CIB+","33.69","34.38","40.75","34.38","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Skyward Sword HD","Nintendo","Nintendo","07/23/2021","CIB","41.62","42.5","65.22","42.5","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Witcher 3: Wild Hunt Complete Edition","CD Projekt","CD Projekt RED Sp. z o.o.","07/23/2021","CIB+","33.83","35","49.16","35","-1.0",?,?,?,No, 0%,""
"Switch","Peripheral",1,0,0,"Joy-Con Neon Red & Neon Blue","MISSING FROM DB","MISSING FROM DB","02/24/2019","Loose","38.07","43.98","56.92","38.07","-1.0",?,?,?,"N/A","N/A",""
"Switch","Peripheral",1,0,0,"Joy-Con Neon Red & Neon Blue","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","38.07","43.98","56.92","38.07","-1.0",?,?,?,"N/A","N/A",""
"Switch","System",1,0,0,"Nintendo Switch with Blue and Red Joy-con","MISSING FROM DB","MISSING FROM DB","02/19/2019","CIB","235.28","296.05","319.99","296.05","-1.0",?,?,?,"N/A","N/A",""
"Switch","Peripheral",1,0,0,"Nintendo Switch Pro Controller","MISSING FROM DB","MISSING FROM DB","02/24/2019","Loose","32.77","40.72","51.17","32.77","-1.0",?,?,?,"N/A","N/A",""
"amiibo","Toys To Life",1,0,0,"Link - 8 Bit","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","22.86","22.86","24.99","22.86","-1.0",?,?,?,"N/A","N/A",""
"amiibo","Toys To Life",1,0,0,"Link - Link's Awakening","MISSING FROM DB","MISSING FROM DB","01/26/2021","Sealed","16.95","16.95","19.36","19.36","-1.0",?,?,?,"N/A","N/A",""
"amiibo","Toys To Life",1,0,0,"Link - Majora's Mask","MISSING FROM DB","MISSING FROM DB","10/16/2019","Loose","29.97","29.97","37.11","29.97","-1.0",?,?,?,"N/A","N/A",""
"amiibo","Toys To Life",1,0,0,"Link - Wolf","MISSING FROM DB","MISSING FROM DB","03/24/2019","Boxed","46.5","46.5","32.25","46.5","-1.0",?,?,?,"N/A","N/A",""
"Xbox One","VideoGame",1,0,0,"Burnout Paradise Remastered","Electronic Arts","Stellar Entertainment","02/20/2019","CIB","10.41","11.97","14.98","11.97","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Dead Rising 4","Microsoft Studios","Capcom Game Studios Vancouver","05/05/2019","CIB","8.77","10.47","15.23","10.47","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Gears of War 4","Microsoft Studios","The Coalition","02/20/2019","CIB","7.9","9.45","19.7","9.45","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Halo 5: Guardians","Microsoft Studios","343 Industries","02/19/2019","CIB","5","6.1","12.51","6.1","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Halo: The Master Chief Collection","Microsoft Studios","343 Industries","02/19/2019","CIB","14.71","16.55","21.7","16.55","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Mass Effect: Andromeda","Electronic Arts","BioWare","04/13/2019","CIB","4.07","4.53","6.99","4.53","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Metal Gear Survive","null","Konami","01/27/2021","Sealed","4.69","6.59","7.98","7.98","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Resident Evil 7: Biohazard","Capcom","Capcom","04/13/2019","CIB","10.96","11","16.5","11","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Shadow Warrior","Majesco Entertainment","Flying Wild Hog","01/27/2021","Sealed","6.03","7.27","9.99","9.99","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"The Elder Scrolls Online: Morrowind","Bethesda Softworks","ZeniMax Media","02/20/2019","CIB","2.73","4.52","6.99","4.52","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"The Witcher 3: Wild Hunt","WB Games","CD Projekt RED Sp. z o.o.","04/13/2019","CIB","8.91","11.5","15.22","11.5","-1.0",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"Titanfall","Electronic Arts","Respawn Entertainment","02/20/2019","CIB","3.1","4.19","7.34","4.19","11",?,?,?,No, 0%,""
"Xbox One","VideoGame",1,0,0,"We Happy Few","Compulsion Games","Compulsion Games","02/06/2021","Sealed","5","10.69","10","10","8",?,?,?,No, 0%,""
"Xbox One","System",1,0,0,"Xbox One 500 GB Black Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","202.5","262.57","348.75","202.5","-1.0",?,?,?,"N/A","N/A",""
"Xbox One","Peripheral",1,0,0,"Xbox One Black Wireless Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","32.38","38.19","51","32.38","-1.0",?,?,?,"N/A","N/A",""
"Xbox One","Peripheral",1,0,0,"Xbox One Black Wireless Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","32.38","38.19","51","32.38","-1.0",?,?,?,"N/A","N/A",""
"Xbox One","Peripheral",1,0,0,"Xbox One Black Wireless Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","CIB","32.38","38.19","51","38.19","-1.0",?,?,?,"N/A","N/A",""
"Atari 7800","VideoGame",1,0,0,"Centipede","Atari, Inc.","Atari","02/19/2021","Loose","10","19.45","24.14","10","7.99",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"DigDug","Atari, Inc.","Namco","07/31/2020","CIB+","9.99","14","17.48","14","20",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Hat Trick","Atari, Inc.","Bally Sente","07/24/2020","CIB+","6.99","8.99","11.1","8.99","17",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Jinks","Atari, Inc.","Softgold","08/01/2020","CIB","8.48","10.88","13.98","10.88","-1.0",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Karateka","null","Jordan Mechner","08/07/2020","Loose","7.21","10.81","13.86","7.21","5",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Ms. Pac-Man","Atari, Inc.","Namco","02/19/2021","Loose","7.75","14.34","34.02","7.75","4.99",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"RealSports Baseball","Atari, Inc.","Atari","08/07/2020","CIB+","5.97","10","14.95","10","7",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Robotron: 2084","Atari, Inc.","Williams Electronics, Inc.","01/29/2021","Loose","8.14","15.5","35.99","8.14","9.99",?,?,?,No, 0%,""
"Atari 7800","VideoGame",1,0,0,"Xevious","Atari, Inc.","Namco","10/04/2020","Loose","6.39","9","11.65","6.39","4.87",?,?,?,No, 0%,""
"Atari 7800","System",1,0,0,"Atari 7800 Console","MISSING FROM DB","MISSING FROM DB","07/24/2020","Loose","75","229.99","399","75","-1.0",?,?,?,"N/A","N/A",""
"Atari 7800","Peripheral",1,0,0,"Atari 7800 Controller","MISSING FROM DB","MISSING FROM DB","07/31/2020","Loose","20.99","35.21","70.42","20.99","-1.0",?,?,?,"N/A","N/A",""
"Atari 7800","Peripheral",1,0,0,"Atari 7800 Controller","MISSING FROM DB","MISSING FROM DB","08/07/2020","Loose","20.99","35.21","70.42","20.99","-1.0",?,?,?,"N/A","N/A",""
"32X","VideoGame",1,0,0,"Corpse Killer","Digital Pictures, Inc.","Digital Pictures","07/25/2021","CIB+","36.31","47.67","49.75","47.67","50",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Cosmic Carnage","Sega","Almanic Corp.","07/27/2019","CIB","14.99","35.18","54.28","35.18","-1.0",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Doom","Sega","id Software","02/19/2019","Boxed","13.74","34.49","99","21.42","12",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Golf Magazine Presents 36 Great Holes Starring Fred Couples","Sega","Flashpoint Productions","03/02/2019","Loose","12.91","20.31","32.09","12.91","-1.0",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Metal Head","Sega","Sega","02/19/2019","Loose","15.49","35.18","64.91","15.49","10",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Mortal Kombat II","Midway Games","Acclaim","02/06/2020","Loose","45.99","80","145","45.99","29",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Motocross Championship","Sega","Artech Studios","07/27/2019","CIB","13.22","15.65","112.54","15.65","-1.0",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"NBA Jam Tournament Edition","Acclaim Entertainment, Inc.","Midway","10/01/2020","CIB","39","65.06","153.68","65.06","50",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"NFL Quarterback Club","Acclaim Entertainment, Inc.","Iguana Entertainment","07/24/2021","CIB+","19","19.47","43.49","19.47","-1.0",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Pitfall: The Mayan Adventure","Activision","Activision","07/27/2019","CIB","139.95","313.84","392.79","313.84","200",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Space Harrier","Sega","Sega","07/27/2019","CIB","54.48","86.13","173.39","86.13","50",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Star Trek: Starfleet Academy - Starship Bridge Simulator","Interplay Entertainment Corp.","Interplay Entertainment Corp.","07/27/2019","CIB","35.88","87.76","147.47","87.76","35",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Star Wars Arcade","Sega","Sega","02/19/2019","Loose","14.99","23.93","84.23","14.99","10",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Tempo","Sega","Red Company","08/31/2019","Loose","78.21","164.85","221.77","78.21","45",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Toughman Contest","EA Sports","High Score","03/02/2019","Loose","27.7","43","105","27.7","10",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Virtua Fighter","Sega","Sega AM2 R&D Division","02/19/2019","Loose","14.99","40.26","74","14.99","10",?,?,?,No, 0%,""
"32X","VideoGame",1,0,0,"Virtua Racing Deluxe","Sega","Sega","02/19/2019","Loose","13.56","19.62","61","13.56","10",?,?,?,No, 0%,""
"32X","System",1,0,0,"Sega 32X Unit","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","119.98","211.62","280.17","119.98","-1.0",?,?,?,"N/A","N/A",""
"NES","VideoGame",1,0,0,"10-Yard Fight","Nintendo","Nintendo","09/12/2020","Loose+","2.54","37.1","390.99","8.35","8",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"720 Degrees","Mindscape, Inc.","Atari Games","07/24/2021","CIB","5.08","22.23","75.99","22.23","25",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Adventures of Tom Sawyer","SETA Corporation","WinkySoft","01/06/2020","Loose","11.28","36.6","202.5","11.28","8",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Anticipation","Nintendo","Rare, Ltd.","07/25/2021","Loose","1.49","15.14","29.65","1.49","?",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Arkanoid","Romstar Incorporated","Taito Corporation","06/11/2021","Loose","13.29","137.17","224.23","13.29","13.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Back to the Future","LJN","Software Images","01/06/2020","Loose","8.75","59.99","193.62","8.75","8",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Bad Dudes","Namco","Data East Corporation","02/29/2020","Loose","7.84","43.04","95.02","7.84","7",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Baseball","Nintendo","Nintendo","04/05/2021","Loose","6.53","42.14","819.86","6.53","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Baseball Stars","SNK","SNK","03/06/2020","Loose","11.5","44.99","496.24","11.5","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Blaster Master","Sun Corporation of America","Sunsoft","07/24/2021","Loose","8.2","60.2","228.01","8.2","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Bubble Bobble","Taito Corporation","Taito Corporation","02/19/2019","Loose","17.35","77.06","392.74","17.35","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"BurgerTime","Data East Corporation","Data East Corporation","02/19/2019","Loose","9.97","39.45","242.13","9.97","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"California Games","Milton Bradley Co.","Rare, Ltd.","02/19/2019","Loose","7.05","29.95","102.48","7.05","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Castlevania III: Dracula's Curse","Konami","Konami","02/19/2019","Loose","39.97","154.68","904.14","39.97","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Commando","Capcom","Capcom","08/01/2020","Loose","6.87","34.55","275","6.87","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Contra","Konami","Konami","03/05/2020","Loose","27.51","192.5","1,995.71","27.51","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Dr. Mario","Nintendo","Nintendo R&D1","02/19/2019","Loose","7","33","538.39","7","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Excitebike","Nintendo","Nintendo R&D1","05/25/2019","Loose","7.25","54.89","967.47","7.25","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Fantasy Zone","Tengen","JoWood Productions","09/12/2020","Loose","37","42.01","81.72","37","8",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Galaga: Demons of Death","Bandai America, Inc.","Namco","02/08/2020","Loose","12.13","34.44","134.35","12.13","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Gauntlet II","Mindscape, Inc.","Atari","06/11/2021","Loose","10.68","26.66","155.35","10.68","9.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Golf","Nintendo","HAL Laboratory","01/29/2021","Loose","5.19","29.99","469.09","5.19","3.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Hogan's Alley","Nintendo","Nintendo R&D1","11/28/2019","Loose","4.83","45","148.75","4.83","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Ice Hockey","Nintendo","Pax Softnica","08/01/2020","Loose","6.05","30.37","285.97","6.05","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Jeopardy! 25th Anniversary Edition","GameTek, Inc.","GameTek, Inc.","02/19/2019","Loose","3.94","13.49","39.92","3.94","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"John Elway's Quarterback","Tradewest, Inc.","Rare, Ltd.","02/19/2019","Loose","0.99","10.81","23.39","0.99","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Kirby's Adventure","Nintendo","HAL Laboratory","02/19/2019","Loose","20.76","75.34","331.83","20.76","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Kung Fu","Nintendo","Nintendo","08/07/2020","Loose","8.45","52.53","299","8.45","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Life Force","Konami","Konami","03/31/2020","Loose","11.52","69.01","204.75","11.52","17",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Little Nemo: The Dream Master","Capcom","Capcom","02/19/2019","Loose","14.49","71.44","194.27","14.49","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Lunar Pool","FCI","Compile","01/29/2021","Loose","3.39","20","130.45","3.39","7.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Metroid [Yellow Label]","Nintendo","Nintendo R&D1","07/24/2021","Loose","30","143.73","248.48","30","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Mickey Mousecapade","Capcom","Hudson Entertainment, Inc.","02/19/2019","Loose","6","42.82","228.55","6","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Monopoly","Arcadia Systems, Inc.","Sculptured Software","02/19/2019","Loose","4.56","18.61","62.77","4.56","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"NES Open Tournament Golf","Nintendo","HAL Laboratory","10/04/2020","CIB","9.18","31.99","136.51","31.99","19.49",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Nintendo World Cup","Nintendo of America, Inc.","Technos Japan Corp.","01/29/2021","Loose","5.76","27.37","85.89","5.76","5.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Operation Wolf","Taito Corporation","Taito Corporation","02/19/2019","Loose","5.99","27.75","86.79","5.99","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Platoon","SUNSOFT","Ocean Software Ltd.","02/19/2019","Loose","8.21","21.29","87","8.21","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Q*bert","Ultra Games","Konami","02/19/2019","Loose","8.58","37.03","345.25","8.58","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"R.C. Pro-Am","Nintendo","Rare, Ltd.","02/19/2019","Loose","6.99","40.03","391.06","6.99","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Rad Racer","Nintendo","Squaresoft","08/27/2019","Loose","6.68","69.71","250","6.68","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Skate or Die","Ultra Games","Konami","03/23/2019","Loose","6.44","34","150.31","6.44","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Spy Hunter","Nintendo","Sunsoft","02/19/2019","Loose","7.17","40.19","761.03","7.17","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Spy vs. Spy","Kemco","First Star Software Inc","02/19/2019","Loose","12.32","39","110.11","12.32","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Super C","Konami","Konami","08/22/2020","Loose","20","84.65","299.78","20","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Super Mario Bros. / Duck Hunt","Nintendo","Nintendo","02/19/2019","Loose","4.98","5.32","9.49","4.98","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Super Mario Bros. 2","Nintendo","Nintendo R&D4","04/06/2020","Loose","16.26","67.75","2,550","16.26","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Super Mario Bros. 3","Nintendo","Nintendo R&D4","02/19/2019","Loose","11.7","82","1,844.79","11.7","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Super Team Games","Bandai Co., Ltd.","Sonata","02/19/2019","Loose","5.18","18.5","42.98","5.18","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Tag Team Wrestling","Data East Corporation","Technos Japan Corp.","07/06/2021","Loose","3.89","29.51","171.41","3.89","7.5",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Tecmo Bowl","Tecmo","Tecmo","02/05/2020","Loose","8.71","34.99","346.92","8.71","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Teenage Mutant Ninja Turtles","Ultra Games","Konami","02/19/2019","Loose","8","55.9","428.66","8","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Teenage Mutant Ninja Turtles II: The Arcade Game","Ultra Games","Konami","02/19/2019","Loose","16.3","86.61","277.36","16.3","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Tetris","Nintendo","Nintendo R&D1","11/28/2019","Loose","10.2","20.49","252.72","10.2","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"The Black Bass","Hot-B Co., Ltd.","Another","07/07/2020","Loose","6.39","28.28","185.34","6.39","8",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"The Legend of Zelda","Nintendo","Nintendo R&D4","02/19/2019","Loose","24.88","159.26","1,251.31","24.88","16",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Thundercade","American Sammy Corporation","SETA","02/19/2019","Loose","9.76","33.81","70.99","9.76","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Top Gun","Konami","Konami","02/22/2020","Loose","2.65","26.75","124.28","2.65","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Town & Country Surf Designs: Wood & Water Rage","LJN","LJN","08/22/2020","Loose+","5.86","53.86","272","19.27","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Track & Field II","Konami","Konami","07/07/2020","Loose","6.37","17.73","106.73","6.37","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Wheel of Fortune: Junior Edition","GameTek, Inc.","Rare, Ltd.","02/19/2019","Loose","1.47","10.87","85.01","1.47","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"World Class Track Meet","Bandai Co., Ltd.","Bandai Co., Ltd.","02/19/2019","Loose","2.4","6.41","21.91","2.4","-1.0",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Xevious: The Avenger","Bandai America, Inc.","Namco","06/11/2021","Loose","5.93","22.51","52","5.93","7.99",?,?,?,No, 0%,""
"NES","VideoGame",1,0,0,"Zelda II: The Adventure of Link","Nintendo","Nintendo R&D4","02/19/2019","Loose","20.13","100.5","499.5","20.13","13.05",?,?,?,No, 0%,""
"NES","System",1,0,0,"Nintendo NES Classic Edition","MISSING FROM DB","MISSING FROM DB","02/19/2019","CIB","63.64","93.9","110","93.9","-1.0",?,?,?,"N/A","N/A",""
"NES","Peripheral",1,0,0,"Nintendo NES Classic Edition Controller","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","11.45","12.75","38.07","11.45","-1.0",?,?,?,"N/A","N/A",""
"NES","Peripheral",1,0,0,"Nintendo NES Classic Edition Controller","MISSING FROM DB","MISSING FROM DB","09/03/2019","Loose","11.45","12.75","38.07","11.45","-1.0",?,?,?,"N/A","N/A",""
"NES","System",1,0,0,"Nintendo NES Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","50.8","150.51","475.25","50.8","-1.0",?,?,?,"N/A","N/A",""
"NES","Peripheral",1,0,0,"Nintendo NES Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","11.59","28","65","11.59","-1.0",?,?,?,"N/A","N/A",""
"NES","Peripheral",1,0,0,"Nintendo NES Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","11.59","28","65","11.59","-1.0",?,?,?,"N/A","N/A",""
"NES","Peripheral",1,0,0,"Nintendo NES Controller","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","11.59","28","65","11.59","-1.0",?,?,?,"N/A","N/A",""
